60000,GBP,Ludolf Backhuysen,DUTCH COASTAL VESSELS AND A MERCHANTMAN OFF A HARBOUR MOUTH,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
9375,GBP,Follower of Sir Peter Paul Rubens,HEAD OF AN OLD MAN,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,Circle of Jan van Scorel,"PORTRAIT OF A BOY, HEAD AND SHOULDERS, WEARING A BERET, POSSIBLY THE YOUNG FERDINAND I, HOLY ROMAN EMPEROR (1503–1564)","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
116500,GBP,"School of Verona, 2nd Quarter of the 16th Century",PORTRAIT OF A BEARDED MAN,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Circle of Sofonisba Anguissola,"PORTRAIT OF A BOY HOLDING A TENNIS RACKET AND BALL, WEARING A PINK SLASHED DOUBLET AND HOSE","40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
5625,GBP,"Flemish School, 17th Century","PORTRAIT OF A BOY, HEAD AND SHOULDERS","4,000","6,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,GBP,"Frisian School, 17th Century","PORTRAIT OF A GIRL, HEAD AND SHOULDERS, IN A LACE CAP","4,000","6,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
6250,GBP,After Sir Anthony van Dyck,"PORTRAIT OF FRANCES CRANFIELD, LADY BUCKHURST (1622–1687), LATER COUNTESS OF DORSET","2,000","3,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Follower of Bartolomé Esteban Murillo,A YOUNG BOY IN A BUFF DOUBLET WITH WHITE CRAVAT,"4,000","6,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,Circle of Gerrit Dou,AN OLD WOMAN EATING PORRIDGE BY CANDLELIGHT,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
86500,GBP,Studio of Sir Anthony van Dyck,MARTYRDOM OF SAINT SEBASTIAN,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
722500,GBP,Attributed to Sir Anthony van Dyck,"PORTRAIT OF FERDINAND DE BOISCHOTT (1571-1649), BARON ZAVENTEM","50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
410500,GBP,Studio of Sir Anthony van Dyck,PORTRAIT OF A MAN WITH A GLOVED HAND,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
21250,GBP,Attributed to David Teniers the Younger,PEASANTS PLAYING CARDS OUTSIDE AN INN,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Attributed to Frederik de Moucheron,"TWO FIGURES BESIDE A RIVER, A BRIDGE BEYOND","3,000","5,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
8125,GBP,Jan Baptist Tijssens,GUARDROOM INTERIOR WITH ARMOUR AND A STANDARD BEHIND,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
98500,GBP,Willem Claesz. Heda,"STILL LIFE OF OYSTERS, A NAUTILUS CUP, A ROEMER, LEMON AND OTHER OBJECTS","30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
92500,GBP,Ludolf Backhuysen,"A TWO-DECKER, A FLUYT, A KAAG AND A WEYSCHUIT IN A STIFF BREEZE","40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
35000,GBP,Willem van de Velde the Younger and Studio,"LORD ARCHIBALD HAMILTON IN THE LICHFIELD ENGAGING THE ST. MALO PRIVATEER TYGER, 11TH DECEMBER 1695","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,Charles Brooking,"DUTCH FISHING KAAGS BY A SHORE, WITH A MAN OF WAR SALUTING","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
6250,GBP,William Anderson,SHIPPING IN A CALM SEA OFF THE COAST,"4,000","6,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,Pieter Neefs the Younger,INTERIOR OF ANTWERP CATHEDRAL,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Studio of Adam Frans van der Meulen,PORTRAIT OF KING LOUIS XIV MOUNTED ON A CHARGER BEFORE THE TOWN OF CHARLEROI,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Jan van Huchtenburg,"LANDSCAPE WITH TWO HORSEMEN DUELLING, FIGURES AND A TOWN BEYOND","6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
51250,GBP,Pieter Neefs the Younger,"INTERIOR OF A PRISON WITH SLEEPING GUARDS, ST. PETER BEYOND; INTERIOR OF A PRISON WITH SAINT PETER FLEEING WITH THE ANGEL","30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
116500,GBP,"Follower of Giovanni Antonio Canal, called Canaletto","THE SCALA DEI GIGANTI AT THE DOGE'S PALACE, VENICE","15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,"William Hoare of Bath, R.A.","PORTRAIT OF ELIZABETH HAMILTON, LATER COUNTESS OF WARWICK (1720–1800), AND HER BROTHER WILLIAM HAMILTON (1730–1803), THE ELDEST DAUGHTER AND YOUNGEST SON OF LORD ARCHIBALD HAMILTON","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
122500,GBP,"John Singer Sargent, R.A.","PORTRAIT OF MARJORIE EDEN, LADY BROOKE, LATER COUNTESS OF WARWICK (1887–1943)","60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Attributed to Jacopo Bellini,SAINT JEROME IN THE WILDERNESS,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
52500,GBP,The 'Maestro del Cristo Docente' otherwise known as 'Maestro Francesco' or 'Francesco Fiorentino',"THE MADONNA AND CHILD ACCOMPANIED BY A BISHOP SAINT, SAINTS JULIAN THE HOSPITALER, JAMES THE GREATER(?), JOHN THE BAPTIST, ANTHONY ABBOT AND NICHOLAS OF BARI","30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
31250,GBP,Alejo Fernández and workshop,THE NATIVITY,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
21250,GBP,Workshop of Alejo Fernández,THE ANNUNCIATION,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,GBP,Nicolás Falcó,THE MADONNA ANNUNCIATE; THE ANGEL GABRIEL,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,GBP,The Master of the Arma Christi of San Lorenzo,"HORATIUS COCLES DEFENDING THE BRIDGE TO ROME FROM THE ETRUSCANS (LIVY: 2-10; PLUTARCH 6:16); GAIUS MUCIUS SCAEVOLA IN THE ETRUSCAN CAMP, THRUSTING HIS HAND INTO A FIRE (LIVY 2:12)","30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
80500,GBP,The Master of San Miniato,THE MADONNA AND CHILD,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
206500,GBP,"Agnolo di Domenico di Donnino, formerly known as the Master of Santo Spirito",MADONNA AND CHILD,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Tommaso di Credi, called Tommaso",MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Benvenuto Tisi called Garofalo,THE CIRCUMCISION,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Lambert Sustris,JUDITH WITH THE HEAD OF HOLOFERNES,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,GBP,"Bolognese School, circa 1580",THE MYSTIC MARRIAGE OF SAINT CATHERINE,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
12500,GBP,"Circle of Jacopo Chimenti, called Jacopo da Empoli",SAINT JOHN THE BAPTIST,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Benvenuto Tisi called Garofalo,ADORATION OF THE MAGI,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Venetian School, circa 1600","PORTRAIT OF A GENTLEMAN, FULL LENGTH, STANDING IN AN INTERIOR, A VIEW OF VENICE BEYOND","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
60000,GBP,Studio of Guido Reni,THE MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
182500,GBP,"Roman School, circa 1610","HEAD OF A YOUNG MAN, PROBABLY A SELF-PORTRAIT","25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Roman School, early 17th Century",CHRIST AT THE COLUMN,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
16250,GBP,Attributed to Giovanni Andrea Sirani,LUCRETIA,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,"Neapolitan School, 18th Century",THE MADONNA,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
21250,GBP,"Luca Giordano, called Fa Presto",A PHILOSOPHER,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
55000,GBP,"Studio of Jusepe de Ribera, called Lo Spagnoletto",THE PENITENT SAINT JEROME,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Bernardo Polo,"STILL LIFE OF A SUNFLOWER AND OTHER BLOOMS IN A GILT MOUNTED BLUESTONE VASE, TOGETHER WITH MELONS, APRICOTS, GRAPES AND PLUMS IN A PEWTER DISH ALONGSIDE A PLANTER WITH GRAPES ON A VINE BRANCH, ALL ON A CARVED MARBLE LEDGE","50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
108100,GBP,"Spanish School, First Half of the 17th Century",STILL LIFE WITH QUINCES AND PEARS ARRANGED ON A STONE TABLE TOP,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Italo-Flemish School, 17th Century","A KITCHEN INTERIOR WITH A CHEF AND HIS ASSISTANT SURROUNDED BY MEATS AND COOKING INSTRUMENTS, A FIREPLACE TO THE RIGHT","25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Roman School, 18th Century","STILL LIFE WITH FRUIT AND A PEACOCK, WITH TWO PUTTI PLAYING WITH A DOG","15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,Attributed to Heinrich Lihl,TWO WHITE ROE DEER IN A FOREST,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
18750,GBP,"Pietro Paolo Bonzi, called Gobbo dei Frutti or Gobbo dei Carracci",LANDSCAPE WITH A HUNT,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Roman School, 17th Century",AN ARCADIAN RIVER LANDSCAPE WITH FIGURES WALKING ALONG A PATH AND A FISHERMAN,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Jan Frans van Bloemen, called l'Orizzonte",CLASSICAL LANDSCAPE WITH A DISTANT VIEW OF A TOWN AND A WATERFALL WITH THREE FIGURES CONVERSING ON A PATH,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Carlo Ceresa,"THE VISION OF SAINT EUSTACE, WITH A PORTRAIT OF THE DONOR BESIDE HIS HORSE","60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,The Master of San Sebastiano Monti,THE CROWNING WITH THORNS,"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Corrado Giaquinto,THE VIRGIN PRESENTING SAINT NICHOLAS TO THE HOLY TRINITY,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
25000,GBP,"Neapolitan School, 17th Century",ABRAHAM AND THE THREE ANGELS,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
12500,GBP,Francesco Monti called Il Brescianino,BATTLE SCENE,"12,000","18,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,GBP,"Simone Cantarini, called il Pesarese",THE PENITENT SAINT JEROME,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
80500,GBP,"Giovanni Battista Salvi, called Sassoferrato",MADONNA AND CHILD,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Vittore Ghislandi, called Fra Galgario","PORTRAIT OF A YOUTH, BUST-LENGTH, WEARING A RED HAT AND SASH","70,000","100,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"French School, 18th Century","PORTRAIT OF A MAN, BUST-LENGTH, PROBABLY A SELF-PORTRAIT","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Attributed to Louis-Roland Trinquesse,PORTRAIT OF A GIRL OFFERING A BISCUIT TO HER SPANIEL,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
134500,GBP,Anton Raphael Mengs,SAINT JOHN THE BAPTIST,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
116500,GBP,Johann Friedrich August Tischbein,PORTRAIT OF THE ARTIST AND HIS FAMILY,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Johann Zoffany, R.A.",PORTRAIT OF WILLIAM STACKHOUSE (1720–1771),"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,"Sir Thomas Lawrence, P.R.A.",PORTRAIT OF PRINCE HOARE (1755–1834),"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,GBP,Jacobus Buys,AN INTERIOR SCENE WITH A LADY AND TWO SUITORS,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,GBP,"Sir William Beechey, R.A.","PORTRAIT OF A BOY, SAID TO BE MASTER BARKER","10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,GBP,Marco Ricci,A CAPRICCIO LANDSCAPE WITH A DOMED CHURCH,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
74500,GBP,John Wootton,"A RACE MEETING ON THE ROUND COURSE, NEWMARKET, WATCHED BY THE DUKE OF WHARTON, TREGONWELL FRAMPTON AND OTHER SPECTATORS","60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,"Francis Cotes, R.A.",PORTRAIT OF A LADY AND HER CHILD,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,"David Roberts, R.A.",PART OF THE SOUTH FRONT OF THE COURTYARD OF FALKLAND PALACE,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
17500,GBP,Peter Tillemans,VIEW OF WINDSOR CASTLE,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,GBP,Attributed to Francesco Fidanza,"VIEW OF A TRAVELLER AND A FISHERMAN BY THE TERNI WATERFALL; VIEW OF A TRAVELLER AND WASHERWOMAN BY A WATERFALL, A MONASTERY IN THE DISTANCE","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
60000,GBP,Alexander Nasmyth,"VIEW OF CROSBIE CASTLE IN AYRSHIRE, WITH THE ISLE OF ARRAN BEYOND","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,GBP,"Roman School, 18th Century","ROME, A VIEW OF PIAZZA NAVONA FROM THE SOUTH","6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
7500,GBP,"Circle of Richard Wilson, R.A.",A COASTAL LANDSCAPE WITH PEASANTS DANCING IN THE FOREGROUND,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,GBP,"Venetian School, 18th Century","VENICE, A VIEW OF SAINT MARK'S SQUARE","10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,GBP,"Venetian School, 18th Century","VENICE, A VIEW OF THE GRAND CANAL WITH THE CHURCH OF SAN SIMEONE PICCOLO","18,000","25,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
131000,USD,"North German School, Circa 1480-1500",THE MARRIAGE OF THE VIRGIN,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,USD,"Pieter de Witte, called Candid",THE VIRGIN AND CHILD,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Lubin Baugin,MADONNA AND CHILD,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
68750,USD,Frans Floris the Elder,PROFILE PORTRAIT OF A WOMAN,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Jacques Stella,JUDITH WITH THE HEAD OF HOLOFERNES,"30,000","40,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,USD,"Ippolito Scarsella, called Scarsellino",THE NATIVITY,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
37500,USD,Attributed to David Vinckboons,A WOODED RIVER LANDSCAPE WITH A STAG HUNT,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
43750,USD,Attributed to Andrea Solario,MATER DOLOROSA,"30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
62500,USD,Follower of Jan Mandyn,THE HARROWING OF HELL,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Venetian School, 16th Century",SALVATOR MUNDI,"20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
43750,USD,"The Pseudo-Granacci, possibly identifiable as Poggio Poggini",THE HOLY FAMILY,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
75000,USD,Circle of Jan Davidsz. de Heem,"A GLASS VASE OF FLOWERS INCLUDING ROSES, A TULIP, AND THISTLES WITH SNAILS, A BUTTERFLY, AND A CATERPILLAR","40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
8750,USD,Circle of Karl Wilhelm de Hamilton,"FOREST FLOOR STILL LIFE WITH LIZARDS, BUTTERFLIES, A TOAD, A SNAIL, A SNAKE, A DRAGONFLY, A BEETLE, AN ANT, A WORM AND A LADYBUG","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
22500,USD,"Flemish Artist Active in Italy, 17th Century",THE FLIGHT INTO EGYPT,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
5000,USD,Circle of Jan Brueghel the Younger and Hendrick van Balen,THE FINDING OF MOSES,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
16250,USD,Circle of Jacob de Backer,LOT AND HIS DAUGHTERS,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
62500,USD,"Attributed to Adriaen Hanneman, Gaspar Peeter Verbruggen the Younger",MARGARET LEMON AS ERMINIA,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
17500,USD,Pieter de Bloot,"PEASANTS STANDING AT THE ENTRANCE TO AN INN, LISTENING TO A MAN PLAYING THE HURDY-GURDY","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Jan Jacobsz. van der Stoffe,A CAVALRY SKIRMISH,"7,000","9,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,USD,Attributed to Adriaen Hanneman,PORTRAIT OF A WOMAN,"5,000","7,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,USD,Circle of François Clouet,"PORTRAIT OF A WOMAN, SAID TO BE MADELEINE DE L'AUBESPINE, DAME DE VILLEROY","10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,USD,Reynier de la Haye,PORTRAIT OF A YOUNG WOMAN PLAYING THE LUTE,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
11250,USD,Pieter van der Werff,DAPHNIS AND CHLOE IN A WOODED LANDSCAPE,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
6250,USD,"Bolognese School, second half of the 16th Century",HALF-LENGTH PORTRAIT OF A WOMAN,"6,000","8,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Maître des Cortèges,ANNUNCIATION TO THE SHEPHERDS,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Lodovico Cardi, called Cigoli",VENUS AND ADONIS,"80,000","120,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Alessandro Turchi, called Orbetto",MADONNA AND CHILD WITH THE INFANT ST. JOHN THE BAPTIST,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
18750,USD,Alessandro Allori,"PORTRAIT OF FRANCESCO I DE' MEDICI (1541-1587), BUST LENGTH","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10000,USD,Follower of The Master of the Lute Player,A YOUNG MAN PLAYING A LUTE,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
149000,USD,"Jusepe de Ribera, called Spagnoletto",THE PENITENT SAINT PETER,"60,000","80,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
21250,USD,"Giuseppe Cesari, called Cavaliere d'Arpino","MADONNA AND CHILD WITH SAINT JOHN THE BAPTIST, MARY MAGDALEN AND SAINT ANNE","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,USD,Circle of Andrea del Sarto,THE HOLY FAMILY WITH THE YOUNG SAINT JOHN THE BAPTIST,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Francesco Solimena,"A VANITAS STILL LIFE WITH A GLASS VASE OF FLOWERS, A CANDLE, A WINE FLASK AND A SAND TIMER ON A LEDGE","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
50000,USD,Elisabetta Sirani,YOUNG SAINT JOHN THE BAPTIST,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
18750,USD,Francesco de Mura,MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,"8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
47500,USD,Attributed to Girolamo da Carpi,THE FOUR ELEMENTS,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Antonio Zanchi,THE DEATH OF KING JOSIAH,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Johann Heiss,THE CONTINENCE OF SCIPIO,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
125000,USD,Leonardo Coccorante,ARCHITECTURAL CAPRICCIOS:  A PAIR,"70,000","90,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Giovanni Battista Piazzetta,HEAD STUDY OF AN ELDERLY MAN READING,"15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
15000,USD,Giuseppe Bonito,"""IL FEMMINIELLO""","15,000","20,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Carlo Maratti,VIRGIN OF THE IMMACULATE CONCEPTION,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Circle of Carlo Francesco Nuvolone,MADONNA AND CHILD CROWNED BY THE TRINITY AND ADORED BY FRANCISCAN SAINTS,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Paolo Antonio Barbieri,"STILL LIFE WITH PEARS, PEACHES, FIGS, A MELON, CABBAGE AND MARROW","100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
100000,USD,Pierre-Jacques Volaire,COASTAL LANDSCAPE NEAR NAPLES,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
68750,USD,Jean-Siméon Chardin,"STILL LIFE WITH A RAY-FISH, A BASKET OF ONIONS, EGGS, CHEESE, A GREEN JUG AND A COPPER POT, WITH A MORTAR AND PESTLE ON A STONE LEDGE","30,000","50,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,François-Xavier Fabre,"PORTRAIT OF DON LUIGI GRIMALDI DELLA PIETRA, PRINCE OF SANTA CRUCE, MARQUIS OF PIETRO VAJRANA OF MONACO AND GÊNES, COUNT OF SAN FELICE, LEANING ON THE TOMB OF HIS FIANCÉE FANNY, MARQUISE OF GRIMALDI; POSTHUMOUS PORTRAIT OF THE MARQUISE FANNY GRIMALDI, NÉE BARONNE VON BÜRKENWALD, PRINCESS OF SANTA CRUCE, MARQUISE OF MONACO AND GÊNES ","180,000","250,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Etienne Jeaurat,"THE DOCTOR'S VISIT, OR ""THE CHARLATAN,"" ALSO KNOWN AS LE MARCHAND D'ORVIÉTAN OR L'OPÉRATEUR BARRI","25,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Jean-Baptiste Le Paon, called Louis Le Paon",THE PRINCE OF NASSAU AND THE CHEVALIER D'ORAISON COMBATING A JAGUAR ON THE COAST OF ARGENTINA,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
413000,USD,François Boucher,AN ALLEGORY OF POETRY,"300,000","500,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
209000,USD,François Boucher,AN ALLEGORY OF MUSIC,"200,000","300,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
32500,USD,Jean Voille,PORTRAIT OF MONSIEUR AIÈUL ANDRÉ DE LA GUERCHE,"40,000","60,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
13750,USD,Alexis-Simon Belle,PORTRAIT OF A GENTLEMAN HOLDING A CUP OF CHOCOLATE,"10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Jean-Baptiste Greuze,LA RÊVEUSE (BUST OF YOUNG WOMAN),"120,000","160,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Henri-Pierre Danloux,PORTRAIT OF HENRY JOHN LAMBERT,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,"Franco-Flemish School, Mid-16th century",ALLEGORY OF MUSIC,"50,000","70,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
10625,USD,Circle of Thomas de Keyser,"PORTRAIT OF A GENTLEMAN, POSSIBLY NICHOLAS EDGAR, ELDEST SON OF THOMAS EDGAR OF GLENHAM MAGNA","8,000","12,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Hendrick Bloemaert,"PROFILE OF A MAN IN A FUR HAT, READING","25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
112500,USD,Ludolf Backhuysen,VIEW FROM THE NIEUWE MAAS RIVER TOWARDS THE CITY OF VLAARDINGEN,"100,000","150,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
9375,USD,Nicolaes Maes,"PORTRAIT OF A MAN, THREE-QUARTER-LENGTH, IN A PURPLE COAT WITH A LACE CRAVAT, HIS RIGHT HAND RESTING ON A PLINTH, AN EVENING LANDSCAPE BEYOND","10,000","15,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
0,USD,Attributed to Johann Georg Platzer,AN EMPEROR DISTRIBUTING CAKES IN A TOWN SQUARE,"25,000","35,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
25000,USD,Frans Ykens,"STILL LIFE WITH SHRIMP, RAMPS, FLOWERS AND A GLASS VASE","20,000","30,000"
actual_price,currency,name,title,lower_estimate,upper_estimate
11250,USD,Follower of Frans Pourbus the Younger,PORTRAIT OF ANNE OF AUSTRIA,"6,000","8,000"
